10058	1126	2015-08-15	1100385	女	浙江 杭州	1	3	1	2015-07-24	color4
10058	1126	2015-08-15	1102857	女	浙江 杭州	1	1	1	2015-07-25	color4
10058	1126	2015-08-15	1068289	男	上海 上海	0	1	0	2015-07-27	color5
10058	1126	2015-08-15	1102068	女	浙江 衢州	0	1	1	2015-07-28	color4
10058	1126	2015-08-15	1102558	女	广东 广州	1	1	0	2015-07-29	color4
10058	1126	2015-08-15	37741	女	浙江 杭州	1	2	0	2015-07-29	color4
10058	1126	2015-08-15	1103708	女	安徽 六安	1	1	1	2015-07-29	color4
10058	1126	2015-08-15	1102068	女	浙江 衢州	1	1	0	2015-07-31	color4
10058	1126	2015-08-15	1062912	女	浙江 宁波	2	1	0	2015-08-02	color4
10058	1126	2015-08-15	1106450	女	湖北 武汉	1	1	1	2015-08-12	color5
10058	1126	2015-08-15	1106512	女	江苏 南京	1	1	1	2015-08-13	color5
10058	1128	2015-08-22	1056762	女	浙江 丽水	1	1	1	2015-07-11	color4
10058	1128	2015-08-22	1101944	女	江苏 苏州	2	2	0	2015-07-21	color4
10058	1128	2015-08-22	1103697	女	浙江 金华	2	4	1	2015-07-29	color4
10058	1128	2015-08-22	1103851	女	四川 广元	1	1	1	2015-07-30	color4
10058	1128	2015-08-22	1104890	女	江苏 南京	1	1	1	2015-08-04	color4
10058	1128	2015-08-22	1105084	女	北京 北京	2	0	0	2015-08-07	color4
10058	1128	2015-08-22	1105935	女	四川 宜宾	0	1	1	2015-08-10	color4
10058	1128	2015-08-22	1105965	女	江苏 苏州	1	1	0	2015-08-10	color4
10058	1128	2015-08-22	1088188	女	上海 上海	2	1	0	2015-08-12	color4
10058	1128	2015-08-22	1106470	女	安徽 合肥	1	1	0	2015-08-13	color4
10058	1128	2015-08-22	1095213	女	浙江 杭州	0	1	1	2015-08-13	color5
10058	1129	2015-08-29	32723	女	上海 上海	0	1	0	2014-12-11	color5
10058	1129	2015-08-29	60839	女	浙江 杭州	1	1	0	2015-07-10	color5
10058	1129	2015-08-29	1105208	女	上海 上海	1	1	0	2015-08-06	color5
10058	1129	2015-08-29	1108544	女	浙江 宁波	1	0	0	2015-08-25	color5
10058	1132	2015-09-12	77427	男	北京 北京	1	0	0	2015-09-03	color5
10058	1130	2015-09-26	61598	男	上海 上海	1	0	0	2015-02-17	color5
10058	1130	2015-09-26	1109590	女	陕西 西安	1	1	0	2015-08-31	color5
10058	1130	2015-09-26	1109490	女	浙江 杭州	0	2	0	2015-08-31	color4
10058	1130	2015-09-26	1107390	女	浙江 杭州	0	1	1	2015-09-01	color4
10058	1130	2015-09-26	1110324	女	江苏 常州	0	1	0	2015-09-07	color4
10058	1130	2015-09-26	1111671	女	浙江 杭州	1	1	0	2015-09-08	color4
10058	1130	2015-09-26	1110629	女	浙江 杭州	0	2	2	2015-09-09	color4
10058	1130	2015-09-26	1090058	男	河北 承德	1	0	0	2015-09-10	color4
10058	1130	2015-09-26	1072794	男	浙江 杭州	1	1	1	2015-09-12	color4
10058	1130	2015-09-26	68567	女	浙江 杭州	0	2	1	2015-09-17	color4
10058	1130	2015-09-26	1114045	女	北京 北京	1	2	0	2015-09-18	color4
10058	1130	2015-09-26	1114842	女	贵州 六盘水	2	2	0	2015-09-22	color5
10058	1404	2015-09-30	1001636	女	浙江 杭州	2	2	0	2015-09-03	color4
10058	1404	2015-09-30	1109397	女	浙江 杭州	0	2	2	2015-09-10	color4
10058	1404	2015-09-30	1111145	女	河北 石家庄	1	2	0	2015-09-10	color4
10058	1404	2015-09-30	70867	女	浙江 杭州	1	1	1	2015-09-15	color4
10058	1404	2015-09-30	1113213	女	浙江 杭州	1	1	1	2015-09-15	color4
10058	1404	2015-09-30	1109590	女	陕西 西安	1	1	0	2015-09-18	color4
10058	1404	2015-09-30	1114758	女	浙江 杭州	2	0	0	2015-09-22	color5
10058	1131	2015-10-01	1108505	女	广东 深圳	0	2	0	2015-08-26	color4
10058	1131	2015-10-01	1103073	女	上海 上海	0	1	0	2015-08-26	color5
10058	1131	2015-10-01	1109497	女	山东 东营	2	1	0	2015-08-30	color4
10058	1131	2015-10-01	1063339	男	北京 北京	1	1	0	2015-09-03	color4
10058	1131	2015-10-01	47699	男	浙江 杭州	1	1	0	2015-09-07	color4
10058	1131	2015-10-01	69386	男	 	1	1	1	2015-09-10	color4
10058	1131	2015-10-01	1095623	女	贵州 遵义	1	2	0	2015-09-11	color4
10058	1131	2015-10-01	1112599	女	广东 深圳	2	3	0	2015-09-16	color4
10058	1131	2015-10-01	1068267	女	广东 广州	3	3	0	2015-09-16	color4
10058	1131	2015-10-01	1114324	女	江苏 苏州	2	0	0	2015-09-20	color5
10058	1131	2015-10-01	64595	女	浙江 绍兴	1	1	0	2015-09-27	color5
10058	1405	2015-10-02	57307	女	北京 北京	30	0	0	2015-09-18	color4
10058	1405	2015-10-02	1052499	男	上海 上海	2	1	0	2015-09-21	color5
10058	1405	2015-10-02	1114277	女	北京 北京	1	0	1	2015-09-22	color5
10058	1135	2015-10-08	47792	男	黑龙江 哈尔滨	1	0	0	2015-09-10	color2
10058	1135	2015-10-08	10815	女	浙江 杭州	1	1	0	2015-09-11	color2
10058	1135	2015-10-08	1114506	女	安徽 合肥	1	0	0	2015-10-07	color5
10058	1136	2015-10-17	1090098	女	浙江 舟山	0	1	0	2015-10-12	color5
10058	6088	2015-10-31	1123181	女	广东 江门	1	0	0	2015-10-30	color5
